X,Y,NO2,NOx,PM10,PM2.5
558144.7387,187553.9599,16.14744962,40.6698636,26.90141414,14.11173883
523723.4604,177015.4374,43.33592868,138.7724934,23.62591489,16.53322167
517928.2117,193008.619,33.46177484,81.0599485,13.47697053,13.98357859
555198.464,158485.476,26.97178098,81.37563931,30.43331357,16.05981565
529200.3285,182593.4741,36.42960063,105.442023,24.71037181,5.086329318
536859.5151,171719.7729,30.59905611,10.46125102,18.78657054,18.55094832
541751.0449,168807.9265,31.78253763,130.9682512,23.93980515,15.21428351
552284.6764,197463.8842,58.27004575,53.52754655,29.10872748,16.69503666
507784.5194,193871.3375,41.49189374,52.91639457,24.1362601,12.51913968
504899.1907,163267.2213,36.81566509,61.42821213,24.47186134,14.1316487
559622.6471,157584.6657,59.17137302,99.60791025,31.02464561,14.92154378
500533.0281,194026.4708,36.45428113,128.6089468,18.08387803,11.29356184
542491.6852,162618.364,25.23845714,115.9886556,16.08776703,8.811647743
536663.9217,196771.2518,24.08251663,62.95186239,19.18291514,7.542939287
533153.0613,167479.3934,39.04004742,30.04325898,27.05494386,11.47708868
547149.6776,173524.4242,20.29298341,64.64114278,27.74867372,8.524226558
559548.3769,157024.2765,25.93051722,59.01164493,22.96896598,9.095853663
502813.1493,179188.9118,35.4249227,33.87914488,16.91765203,17.87764443
536871.8296,163493.1188,53.5832614,89.57132648,32.68088494,18.48682521
543006.6601,174398.4195,55.50175375,75.11053079,15.03218092,10.58336309
518356.3584,196373.257,47.91576597,87.51394643,19.25150646,17.20320357
553571.6831,166365.7737,39.95349071,93.2920993,17.77433452,11.24413523
527419.5705,183571.3495,33.15513497,92.11807246,28.36726056,10.49059421
509868.7077,164089.5345,44.66030223,73.39027303,20.93730344,13.47440545
551264.469,182443.1036,61.3835898,115.9988555,31.8716602,9.013007399
556575.5372,168011.9404,41.69700381,62.74997275,26.8045566,10.65199062
505970.8951,185670.361,34.45599677,59.03692189,16.41488106,17.36452571
545100.852,189678.0149,38.10801714,69.20583396,20.09905336,13.32547139
512900.8531,194630.4274,36.79969193,88.44978822,18.79659456,13.51846611
500403.3331,196336.7804,46.58511257,92.05686287,30.30342046,11.08805311
515636.8294,165858.5857,30.83591684,66.49281371,27.07673129,10.72596867
551294.5901,160804.7199,44.87419007,67.01340589,12.48290936,12.45588368
508471.0326,157183.2735,46.81793861,107.6188399,25.15044814,15.10259931
507840.133,187416.104,44.12856041,42.30857722,21.62314592,13.36938011
544342.8624,163410.1549,26.96508219,143.6767539,14.34815739,14.43056346
524381.5783,191007.4941,38.20632227,67.4835529,17.03902279,4.788396456
508909.1644,198416.8169,33.67844253,69.88908846,20.7039721,7.981094001
513800.0226,161658.4043,39.11375808,84.24450081,8.719764649,9.544364968
547676.1155,167749.8858,32.00067327,88.29985182,23.32798056,13.73802506
537396.1274,178582.9116,54.9201037,58.6272373,22.50975273,13.45706301
545655.7264,174374.715,42.24265374,83.4594879,20.47487473,14.59640027
505866.3943,174167.3735,20.58234621,51.6584154,22.21654608,10.61866889
527486.257,164769.7517,24.04339732,60.02817109,20.64442689,12.42808769
547826.375,195014.6761,54.45708619,34.88043126,15.25622093,19.08593009
515947.5651,185671.5188,37.83912976,78.51863177,18.15661008,12.1319676
510151.3381,161924.073,35.32226733,70.59234932,17.33782554,4.561340092
522907.0336,155199.7568,53.5424897,24.65665721,25.77885554,13.93878887
520002.7984,189320.7327,38.18179579,57.97543331,15.6070646,16.73287237
511128.3667,155713.5929,25.65846058,74.28126965,18.68444625,16.56655603
557236.6955,194618.747,26.46831357,96.48321059,22.15940092,10.6894808
528985.9043,178824.1906,47.53014987,42.95324701,12.85527482,10.96043777
536484.5814,196853.8566,64.35353733,67.47548284,19.26563166,15.0260323
507266.4145,189733.5438,50.07478823,47.49567983,22.13758598,12.56688512
536602.1053,195245.4621,35.41733228,93.12914798,22.92616069,14.18922783
533319.3616,188471.797,37.27938142,58.29286627,24.02778501,9.704724421
555915.7597,180947.763,40.58171201,87.97007841,17.36052584,13.45899881
524739.0081,162787.7123,15.76037817,66.04120475,15.37059184,9.84771985
546923.726,187744.0934,40.28162758,32.40274461,19.12391135,11.14436925
518250.8587,181653.8363,47.00909052,73.25100258,23.09701233,7.670850929
534736.4214,175459.6249,61.27525821,45.38938163,20.1895503,8.748591847
555618.2238,180136.6081,53.08881702,102.9850169,15.23205883,6.261905487
537504.2786,165451.5375,63.15908818,120.4552627,35.22199803,5.720210953
542669.521,173199.2253,60.16698188,90.94258087,17.19128734,8.238081285
552559.0715,160588.8934,56.73632088,58.98465754,13.97643379,13.69029858
555525.4618,173439.6334,40.314417,75.557076,17.77121975,12.94585219
512496.4925,176011.9605,44.13827418,82.25284751,27.17991634,15.333683
511750.2819,193599.7439,19.95794516,102.1155162,25.4168905,10.16034447
533028.5676,178723.0923,41.56418567,70.29138068,32.70524855,5.947793371
559730.9826,195899.0845,46.79392458,85.20417421,15.93009543,13.40160306
529409.1394,198556.3031,36.59966436,33.02087085,20.18570721,11.91534446
519854.2978,157204.4431,21.50036836,81.04419646,28.07810295,11.44181998
532235.6765,181871.4554,58.993629,53.49101461,15.70333883,7.635016038
503863.7464,168465.5157,44.87283834,76.07056706,28.95690683,10.51710284
510632.4062,193309.6529,60.6473229,49.04629195,22.20806868,14.69378725
508935.225,177233.5086,48.90608125,85.28656278,17.20864775,7.171845781
501674.9327,158513.834,56.42131881,90.95047812,11.70395428,4.646538843
543332.7382,164675.2983,53.95706359,69.17503457,25.13375024,12.56909009
519528.4728,185324.9676,31.84693547,53.34942692,30.85798606,8.752270882
510112.1787,158582.679,33.89235229,89.34765304,24.04024996,14.95244789
530734.6262,172058.5279,34.85946359,113.9316215,24.37947703,10.64485972
519406.6644,194222.984,28.40370148,123.0407961,23.58165885,7.800989486
523581.0662,156314.0635,61.18143496,84.89716847,27.53388495,12.561175
518931.909,186329.0167,40.50723647,81.95546135,29.35908933,11.84040177
500239.0109,185396.7878,45.51409776,42.11950634,5,11.84615374
541299.7319,169433.1628,24.02764445,107.8469706,20.08046111,7.661742204
506641.4287,160072.2503,49.82300939,16.9292265,18.28979936,16.81276306
513148.5438,159608.3271,35.08656054,104.7907565,23.13236309,9.599630165
511419.0226,198615.2622,55.131657,75.66579306,19.62143813,17.72897116
519882.0377,185461.233,31.77506732,14.20129475,24.67137818,5.119200391
509611.8608,171919.6049,55.98265515,83.41542541,24.00346198,15.44790458
520817.1275,192509.545,51.29031964,71.08855344,10.5036033,13.98931919
514595.8607,159650.1292,34.41172198,63.78175907,8.940575335,10.78794924
503672.9068,160711.7549,57.01408908,68.25333942,26.53786252,5.332328607
552233.7786,163890.3338,53.78561556,74.52550478,17.01350313,12.21157246
518334.8664,189360.3081,45.8755833,74.45158489,32.31212368,4.575657549
505716.9288,173400.3069,28.07659123,38.10842297,27.11420572,10.14991608
531291.5827,183915.9333,49.60134816,85.07247999,11.27425695,15.12489022
507396.5311,165460.3007,40.7921206,65.50918417,17.21587114,11.18062953
546385.5921,189978.4226,40.59218218,114.6717294,23.43808901,11.17252262
503694.6766,191074.9353,40.88595577,96.50156955,19.32251705,17.48506505
527878.157,173596.6051,39.63854753,99.31450856,20.9606546,12.49960265
556629.5798,164417.6969,29.61251825,121.5401997,15.35196871,18.82648566
509538.1432,183352.2624,21.81567341,93.40010487,24.07283998,10.64717615
512082.1206,166526.0922,19.33952935,71.34300751,22.11764045,16.04224235
536027.8947,161673.193,43.59210942,11.0370625,26.53403114,11.36446393
558791.2443,182710.8904,10.91424838,81.02248828,21.71016501,13.34971387
523150.1449,178080.8956,48.714674,118.2690201,18.2275515,8.664487202
538918.7056,190255.5738,46.07399164,97.36591503,22.82218622,12.96740516
509139.0238,168153.9274,36.36728282,62.31167717,24.17736308,13.22967642
538483.828,165138.6088,52.3183266,76.49662159,22.01162318,12.46830458
515159.7239,183823.5298,36.87913592,61.10407308,29.36904726,5.030698979
536797.2564,186547.7068,45.02280139,82.64335658,15.48563167,16.07879559
505319.6725,173601.358,16.50193654,62.23998107,27.45162511,13.20264852
531498.1413,174906.1895,13.0981351,110.984206,14.68353613,13.73445163
514244.2997,160559.5244,37.17606831,78.00820096,25.91783791,18.02098209
540902.5222,176123.8601,45.0742714,81.44006248,9.670029549,11.67329238
544860.1872,198259.7607,51.40313216,54.29382781,20.20570481,14.69164211
550888.5518,160116.4023,37.87286188,64.55695584,27.7224196,15.05784105
559543.7221,180558.5582,42.95880921,46.11105033,19.5129734,10.87216488
527561.2868,155827.5901,49.43487173,110.4285062,21.37552915,12.00175733
540235.665,169641.8284,38.46688425,62.16780626,23.57956394,8.819451798
501105.423,189251.4952,47.04709825,78.99264444,7.975994008,2.181990313
554305.222,180522.2569,26.45427743,36.27577155,23.69210953,8.977272106
536944.5887,158650.9548,20.12282599,44.20208371,16.17501452,6.461828911
525280.6988,175332.4121,33.59363022,68.74131122,27.53532359,5.976588838
526058.7646,158558.4117,49.29700615,67.21668261,21.25396321,9.154731495
545479.7388,171808.8257,31.46746089,81.11843621,23.45962757,21.4402986
550008.2002,189602.9482,47.80969027,125.2778325,14.6712126,7.322415732
548474.2206,166621.2345,27.67629421,24.56820306,26.57592798,14.02617576
530635.0792,175402.5202,33.00983091,99.46139406,21.58212106,4.461819073
522268.7983,177515.2626,42.9044829,87.45496092,12.6879055,13.16239945
556732.3617,193397.4115,31.99095729,59.5471074,18.65278923,14.681881
538051.9715,160467.6512,34.02451656,64.15891662,25.72290055,7.520595397
532619.2045,179768.8347,8.699040751,103.0017806,22.4973044,9.377073714
535899.1359,156385.5495,50.07095475,73.44277304,25.945053,8.24359132
537791.9905,159200.1684,38.57681201,66.95109725,19.50129051,13.968922
542784.373,164932.5303,28.65607056,48.7837056,28.94300281,13.12620689
533191.0817,187387.1423,61.99126012,54.0980464,30.13348113,15.16745252
552521.3213,156849.8968,30.53039638,44.59213224,11.1515578,11.34449798
551582.8529,197528.1102,33.81353603,97.11253028,25.20874387,5.83981558
526535.4647,174245.0522,28.4585745,55.39529246,30.75475555,7.525297167
510112.1667,192739.3373,53.24524915,45.1488509,24.54470691,6.530411082
534599.3428,164984.4081,57.2054898,79.36703703,21.42507404,8.522848322
537244.3713,170201.4817,56.00671927,54.59430735,13.72287898,9.621802653
531402.7744,187715.7122,55.8923288,113.6684016,19.81190457,10.08703744
553434.6688,172063.8731,32.83227929,76.02751115,18.61782622,11.36170289
505581.2154,177836.9553,60.06914453,80.12652874,26.95908388,4.473671946
517245.1103,191416.3504,37.65273914,80.19530495,27.65234367,15.21238162
551947.3908,184299.2819,21.48835457,89.27305467,20.67790304,13.07955005
556364.7988,192614.4212,34.88219714,92.76014915,15.97796816,10.4346898
525555.5045,158891.8809,43.9114337,75.7326236,8.906995099,9.750826563
511558.6389,182363.167,32.26209708,49.60166869,25.20731548,9.863626859
525219.7698,182054.1941,41.76276939,71.15866868,24.69728966,10.48074746
527369.9867,182319.4341,46.43907851,76.48328315,9.145880045,13.73090358
531174.1627,181496.4596,44.92736033,34.19631583,24.79786773,11.31928635
516461.1848,187572.7126,47.8615945,22.38111263,26.909739,13.07818509
518757.6444,192981.6372,37.83941872,44.68257433,5.163388389,12.27547557
539335.2579,165331.9061,31.27260189,26.22628715,15.62719465,9.551971695
537307.6491,159705.372,22.35793773,62.83837536,36.60423307,5.513616492
539726.1509,158328.8905,38.94394853,55.67789061,22.13646896,17.45280952
522637.099,162129.258,33.55323598,77.21643255,35.47725488,14.42568754
520187.4103,184517.8729,38.57898345,92.73079435,23.15863386,17.10076927
521092.3204,173742.4264,15.15293281,82.2337393,28.44874715,9.964995974
557070.5891,170727.0337,21.7787753,85.86118644,20.01348372,13.31681072
523714.7062,195947.7939,46.11975714,98.64862679,17.85092402,9.52430408
536367.9438,195507.9146,20.37422237,66.84707756,12.2806281,14.60902194
531370.5912,179250.1199,37.71957962,10,25.11895238,18.26373003
552573.309,175632.5204,30.03045059,31.38956108,16.78729594,18.05688666
522147.008,167169.8322,29.26806476,87.45982615,16.13778817,12.13525983
526048.6667,175695.592,41.02368831,79.90448137,12.54222453,14.93818887
550567.6573,173491.3624,40.34272316,92.37848452,22.11808934,14.06121874
509657.4568,155312.8327,46.55534676,146.0622632,26.4974523,12.54834478
535657.6729,189135.9493,26.77593712,80.48495055,20.50734204,13.71434582
523994.4925,174735.7981,29.38651837,72.61237556,19.98564858,8.907711443
559147.4935,165028.2186,53.47876614,83.65273748,31.12655001,5.846868276
543283.047,184981.7755,37.30441352,45.24473887,12.26987399,13.7245774
500633.3758,175145.0746,44.39067267,93.87230861,32.81851887,7.611665818
550368.434,169117.8519,34.03455542,70.71639308,13.866926,8.607117939
542190.7794,165386.4835,45.46293644,117.0690444,21.25575183,10.23418283
533657.6549,157661.375,10.13499794,34.98680232,24.19089911,18.01413871
514167.7086,177635.9945,53.81682531,75.11353035,27.85960601,11.72794853
508958.999,171894.991,34.53654786,59.31052124,12.38878077,8.469675107
537703.9738,156814.8135,25.01295521,48.33829612,22.97961352,7.065732448
526396.4164,191558.2984,27.25004265,90.56648861,18.29843258,11.28749767
551697.2187,191372.7919,36.83694379,67.0614665,27.95543281,11.13544135
515742.4142,177051.1507,38.67525506,108.2634133,18.22443801,7.325647291
538251.1989,192750.5182,41.69432215,61.72805009,10.36215304,12.5329095
514930.5822,176645.249,25.68817058,65.18521715,24.1858846,5.422669172
538179.0247,162600.6245,50.45405429,125.3660598,21.80443996,7.688170302
502900.6785,178291.918,33.7087072,41.22797962,32.64377289,17.44766727
523502.4456,169065.5132,33.10823384,55.40918527,27.76505899,7.318767831
510361.137,175356.4074,37.28477871,10,16.72219527,11.45545524
536356.0398,198680.1454,47.95397816,63.82844277,27.83108596,13.52927987
519003.6832,170998.8892,39.59319167,92.2692957,22.57677888,19.26869637
546291.9571,164715.0433,33.49187592,85.24475808,26.27426513,18.08132043
506875.6616,160784.8196,36.11507639,78.60547872,17.44831969,14.59238181
533372.784,194776.7466,54.62987198,53.09293061,19.72229388,7.682308009
535620.6718,155672.2279,52.66445849,70.2401215,25.8993245,8.159315506
501326.246,195835.4176,44.39007071,65.061047,26.37828758,10.07455848
502159.1427,157779.7411,41.78331052,74.86311838,9.355452726,21.73368912
518494.4103,188869.6711,67.76328037,79.35507924,25.47209107,13.9735664
536544.5264,168214.2928,45.5621746,66.2302159,16.93054236,11.76183056
557757.7997,166245.8333,42.16732622,75.5955532,23.4069818,12.73610689
505447.0106,163097.0927,37.57499867,72.55493712,12.07483965,17.43433599
542189.7664,161053.1825,44.28168652,58.12567187,27.29896164,9.549284838
541562.9673,157980.5604,5,76.98786473,26.05383295,12.27795369
540168.4546,161977.0068,52.33258672,43.07241464,17.04788287,11.06625724
530968.8405,181481.4794,24.73877095,79.53425934,24.41060936,9.08484546
558009.557,180635.5375,31.38305447,47.23084425,21.7789158,10.97922613
530106.5083,167648.3612,23.19780973,74.36189436,25.62914486,13.38195735
550297.8248,185594.6842,31.16302628,86.63557686,13.69677906,13.1499581
515751.2362,189633.3061,35.91609503,51.85245627,14.72494642,17.56190573
548378.51,199107.8726,50.67221423,100.8210783,17.60905808,9.48165866
559792.744,174789.6193,55.46877644,119.7064716,21.69222432,12.91759979
554605.1593,171856.5079,63.29325627,58.74887629,31.79058945,7.199515358
518244.3031,198792.8687,41.2268521,71.38135664,23.03402209,11.67472839
550769.4486,197396.8646,37.37123749,105.2981704,27.67228262,5.81881497
505715.4274,196712.6535,49.35481441,30.04725824,16.74170129,13.87627159
540662.4536,182395.3588,29.75027408,75.8346968,18.56571326,19.23230966
520528.774,182797.9304,28.40979853,67.44866259,17.94454951,16.10382873
539520.2054,196759.1088,35.59344392,97.51158924,20.81045342,10.41747305
524734.9405,176591.8583,39.59390284,68.87170944,25.99962305,15.874107
500541.989,164606.3882,15.1977358,86.29919389,19.98624676,6.036281684
513876.5932,199336.6425,52.80339365,54.4208948,20.1834056,13.72899886
502543.174,192893.1378,42.88089305,98.78979421,25.48466451,22.14220091
525636.1954,157522.4206,49.57837087,46.96001516,18.95992347,13.69210176
550404.2772,160060.9262,21.15416621,96.77042903,17.35445828,10.9067763
544279.8055,194695.2878,32.01918128,76.90485095,19.98699876,10.63293276
547334.7312,168548.9005,31.41067746,16.13906542,32.94990469,13.07373461
548431.9789,186337.3606,37.56708326,76.57597994,27.2835217,11.77939062
522316.3873,160301.9847,39.59724861,90.17397234,33.38628336,10.04480244
530361.5438,162674.0153,50.43503635,44.26605896,14.18566033,11.33339843
530507.0702,188631.5019,41.18511207,53.8250084,24.34046827,5.283401746
506792.511,199068.1259,31.10357194,77.22069573,19.76534773,14.87922817
535888.5273,177598.946,66.25256459,62.21122024,20.1245189,16.24094277
543210.7867,156931.2259,36.81317068,83.23953576,12.7560157,14.71332029
536658.0691,165544.266,29.11814987,69.76876137,29.80118603,10.53117339
544757.9561,164571.5432,17.37817965,42.00753532,12.26669415,13.37547486
507133.4761,197087.2492,41.08491722,133.2094642,27.33736352,13.57224924
545684.5368,173861.7496,48.28920858,66.50392932,19.63548539,10.73401238
512488.4062,197645.2761,26.32035604,78.10666416,16.53304352,16.53719891
552609.6094,193681.3075,47.49988487,119.3101267,16.26809146,15.28801746
514695.8787,175286.2882,41.00369295,96.57235855,22.30067865,15.94415954
529519.543,156118.7019,18.71957149,88.68770957,19.80203665,13.24827365
529235.9778,198782.7734,47.50823083,101.4449569,22.02711275,5.91913325
516131.0192,155453.2145,36.81939768,88.78623611,10.08575044,3.037672654
521702.5751,193525.8352,26.48668545,88.78531811,9.610580531,9.972341354
511135.8049,173595.4325,51.48281537,89.17839031,11.07555629,8.554013854
534206.0418,168558.9021,51.25438228,70.78134146,26.81402179,11.67092328
554781.6815,173373.5275,26.22650847,101.86987,30.68945511,7.312067325
518996.4543,171060.9247,43.52144795,91.86098247,20.41816449,7.341119083
530483.7566,186010.3668,42.4392871,17.50905692,26.46447437,3.770570715
551712.8367,180772.5411,39.18495916,96.27060206,24.07998746,6.391308452
527149.9428,166560.7184,33.81212581,55.16399913,29.0131859,10.13470703
549875.6197,178737.5517,38.2189313,81.07298967,29.23143783,9.551173669
526783.4399,173222.754,51.26204011,33.19336531,14.58282243,16.07853087
526414.548,196429.0815,44.9098112,60.41754656,23.15569814,10.62359196
509434.3977,195157.0117,16.8655859,65.89131698,27.14006234,5.503689391
507498.7295,182780.566,14.27848167,88.41655891,27.16404657,10.77871142
536689.8047,198441.5514,17.71464542,60.30747429,26.60101903,13.81964393
549640.0115,171880.7172,23.70144611,20.85321291,21.8033904,2.458337228
508124.3892,158958.6624,30.93794467,62.74205547,26.05879516,16.78516422
554605.6368,157144.3537,34.56756971,65.48593016,13.47643607,13.61561051
521532.7881,192505.0355,39.21327798,90.82678888,13.7705353,17.52204963
525515.4324,172257.078,39.59393951,78.70172942,31.05140709,13.82860638
553667.2041,193712.3205,39.41672716,55.83353674,28.53047366,10.21035215
553777.787,175643.0835,53.72356287,81.92611638,31.49605629,11.67838941
531491.5326,155502.8121,19.87964135,120.8417003,21.07738419,9.993522057
516605.8967,178789.1783,44.00747751,104.2586473,16.13399013,15.24367497
510316.3683,181754.5784,43.9491924,27.26285379,20.87842405,8.807678137
516294.8028,175317.8994,24.84778764,136.8778573,33.62798587,13.28374357
546837.6439,192711.5425,46.40541461,104.5951276,16.96893994,16.52128694
519475.4481,183980.3671,44.47085977,114.6347916,20.95937756,12.84621638
541673.6877,171413.2656,39.48096915,37.00323707,29.30630518,12.24997341
511712.0493,187355.1075,10.98766912,64.64341256,22.48282873,13.61964706
528710.218,169382.6047,51.56541403,89.71267732,19.67300101,9.204392499
521126.373,192734.6436,42.72024277,46.96064313,26.53329517,3.261272839
530216.7394,167604.6667,44.84293942,88.19590542,19.13814382,7.98868455
534196.7175,184997.4985,5,115.8315136,24.86392186,8.825673732
559456.0979,173679.1419,33.62179525,66.67025703,7.514700827,13.30734844
553993.7028,159553.2474,22.7957271,117.5841439,11.49172072,8.3488461
541751.9887,183336.7144,55.52106325,92.56237571,20.5978452,8.867989821
509224.6082,172237.4213,26.73974925,28.53304699,30.00542116,14.98280767
555141.7134,183541.8529,57.75119588,53.27738689,21.01681021,13.53705329
553555.1642,179295.6611,51.43419289,102.7064822,21.6872144,16.78460289
553202.2058,156871.7806,42.65619685,49.19477756,23.49864009,11.5566718
528741.0119,164224.0228,53.62467312,101.9804433,19.52999336,5.855382176
510242.4027,186518.9487,28.66699205,90.28959225,12.34523733,20.51440535
545264.1929,176044.5126,30.81681528,82.81186049,26.13205837,14.41399663
523310.9023,175991.1235,51.06834311,60.56810287,23.59490468,9.624721233
520674.0974,155107.937,28.7222401,82.52846225,24.05647917,15.44221907
523446.9208,168625.9189,24.09020107,117.0616622,15.31346497,12.77059805
533544.2334,185125.9683,36.14444608,65.24885819,31.1590852,16.86663729
520011.1298,194914.464,29.4143152,90.25287711,19.42284937,12.91657908
541395.2367,180830.3179,62.38462609,125.1578572,30.58271686,10.30632042
538863.4277,179329.0389,49.30430568,81.55766272,9.342140815,13.09010799
530531.7568,176164.1644,33.08818073,62.73413322,19.44150599,15.87173404
503238.3939,185531.6506,27.98359839,62.46200094,31.13741871,8.826164447
556192.5609,190915.9023,44.0639739,22.90703298,21.14590308,12.20302005
524701.777,164930.7673,54.25053286,44.71403849,7.267273413,7.175653211
526967.1917,187128.9388,43.49091469,83.45672897,16.24052764,13.92046206
527361.9507,165973.4661,28.58765569,99.24578231,23.68196005,12.20575574
521901.6775,156430.6535,22.75956458,64.34746277,30.61365068,14.52649494
540475.2746,158360.5946,35.46292036,98.9241953,20.27403384,16.01957399
500835.0617,157094.3689,43.79026773,97.35223865,28.57239634,9.335715286
552410.4998,167607.81,34.35418376,55.73032356,24.36958934,12.74373657
506146.3415,160722.7985,52.09255395,60.10551677,19.52887978,12.91229396
559982.8205,158834.1821,46.3260738,41.34655874,26.72215505,9.411733188
537684.9578,161641.4236,42.84819365,93.59863924,27.76281766,8.010031872
503974.7884,156718.9236,46.08937925,75.09360594,20.27551209,18.11035817
533746.2236,170459.8244,23.33021919,97.19216807,17.68337789,10.32078258
519878.4675,192026.7204,34.0212387,73.50742237,12.29719988,10.30318858
557182.5934,179920.0363,27.51703403,51.48580693,24.50659791,10.98151753
545328.2603,157923.4979,44.61264689,94.49374245,18.54203124,14.02211138
530420.8801,171871.5476,27.69987238,25.46214384,25.13384039,10.09543531
525786.644,174342.5607,40.98324774,66.57196627,23.75652992,8.869478274
559752.1319,162758.5147,38.02586199,55.64142469,24.11291157,12.61057637
540043.0451,171785.5345,47.19990476,113.1385869,21.01451516,14.82045969
530835.7845,170153.9764,25.63995432,118.7440485,14.34681889,13.82727627
523876.647,177221.3758,45.42113456,85.57879424,24.83670068,9.507734657
519474.9714,186378.1471,27.16627798,60.52938484,27.02792453,7.631083681
542325.1654,176547.663,28.42816084,118.0292434,35.95057915,8.130515038
535273.1309,158327.9323,38.28884623,57.54056199,18.43622324,13.31736697
550891.0901,157485.2918,54.33195908,40.39832014,15.71604484,14.11726766
533213.6434,194958.1744,29.90078067,25.32202283,14.99525154,10.06378238
534939.8834,186264.3829,18.66632006,77.55863945,21.69989945,9.813342645
528641.3897,184573.0666,28.65670669,32.12537319,26.81654667,7.16826348
545757.2568,196094.0575,35.37805685,110.4718064,27.34515212,11.72529744
524899.5306,179367.7639,62.42855035,60.48883222,31.41326544,14.74155217
551116.3763,158317.5491,44.65997049,42.84030478,24.31259991,9.295730481
519622.6857,187147.3125,30.96098587,102.8913852,14.8029592,16.19212703
541557.5028,162302.2522,38.30475493,96.89682777,23.43885737,7.801799287
553578.2539,184978.7535,58.85162203,116.5853673,9.405170297,8.823787911
546144.4318,173031.8455,37.11548796,32.51206081,19.92204169,11.36970478
520556.4886,156270.1614,37.25949666,27.24693148,19.45273748,12.61950239
542380.3402,157498.8303,35.13474629,114.0175939,24.76068624,11.00040717
512419.0889,172668.5252,48.35279148,10,24.63898469,13.05225889
503489.9048,181754.4408,33.69521976,44.61278474,17.56366926,12.89184187
547482.9044,162690.3746,50.46743922,76.38313724,17.74173271,16.74278601
548480.5469,159803.7447,52.75324891,41.76393747,22.38672052,12.28253049
501375.8563,171930.369,47.36187843,80.28233679,24.85858696,10.6684825
556867.7008,191188.1328,37.30951747,46.28337918,26.4139791,13.60224952
526753.9896,190280.2483,23.21837542,107.2520079,19.08563834,4.882512316
554316.3288,185786.3058,37.31231091,92.94520025,21.70510448,6.496115727
547290.4715,174141.0565,31.97712828,81.87723298,15.74951516,15.5866435
554039.2117,174887.192,30.65176719,66.12526986,15.82812361,9.839468444
550002.538,165167.4738,37.12758357,49.16300707,10.40139115,8.799836026
558439.7222,161171.4125,45.75082619,71.63233758,18.20397034,13.74904836
537746.0601,155712.8356,32.52627744,44.20362793,29.67311517,11.47611066
513635.5308,193706.7519,23.50225217,122.9240416,30.50158058,15.80873597
523373.7878,177328.3075,28.49504153,82.98178895,25.40435678,10.3274382
545112.7549,155136.9342,60.28414842,53.24733801,28.03360748,17.08024443
509418.1567,178812.8032,46.58488305,114.1465019,26.86004848,10.5967042
555790.5402,166624.5756,28.50719076,73.84591741,23.04068816,15.70898768
512316.7348,174231.3191,55.46805137,109.969086,7.383688857,12.34410676
552558.4843,185258.4977,37.12048734,109.2121132,35.59370746,8.723663737
529023.4367,191438.4901,67.33631008,85.91196524,20.75660478,11.70280683
550437.2089,186521.6809,43.1446265,43.26497062,20.72621949,12.43026951
557497.7418,195333.4387,46.78622741,60.48748644,30.76453748,11.61248742
525328.8471,165563.5764,50.04746129,164.727562,22.95853251,8.868450211
541796.2725,184762.3316,57.83173045,61.22055929,37.10881058,17.73039998
513603.0562,195042.4072,34.73192775,68.56618242,17.01384015,12.97346096
548047.143,168882.4961,56.79463225,63.2028638,28.21834043,3.186791391
549195.539,190975.3222,32.51448931,51.50962631,20.52817119,12.81634871
517714.7422,197309.7006,35.66264952,92.59875702,22.60236168,14.02786438
501448.4457,183974.4596,40.10705084,41.52740356,16.71555498,3.989188011
525872.3151,162391.9053,51.04516544,54.22999094,18.22156143,9.1536125
510200.0321,166738.7077,36.03745382,82.71697098,29.74213489,15.69833668
549113.0648,185599.1111,59.80865623,68.73491145,25.10766083,12.64229946
515665.8367,193977.8937,55.91740542,79.07722412,24.53980103,12.64872513
556621.5676,156069.051,40.47516087,74.22456873,12.20558315,7.205461728
558308.5377,169684.9116,28.40736694,45.69461535,12.37452118,8.579137657
554530.1554,165510.6472,52.01342316,111.6145291,16.46376997,6.56421475
535976.8687,173992.7458,14.85244807,103.5753494,19.62389379,4.447650735
516045.6802,189581.5003,48.89553049,51.10994049,21.38347981,2
548435.5049,177626.2476,30.11416342,86.91909299,23.89804934,20.33319785
542095.7229,178323.0828,55.07516502,62.73517223,28.13401081,9.085060546
558630.1008,182406.1673,23.37023398,102.0840567,30.82141777,13.13250685
522635.1204,178205.3177,32.05366638,96.473558,23.16627353,16.50421386
503526.08,185971.7603,45.25772954,106.4015666,16.92451777,12.59853409
559903.1797,159816.6809,47.21934543,51.31798223,26.37710505,11.61284146
550295.8184,156026.0518,32.48681146,41.1301294,23.1055365,13.43337367
513289.3813,192205.5459,36.01450058,28.53772708,24.80034196,20.1896596
543537.672,176550.8557,51.43163514,141.8796798,29.23617243,12.22189878
500041.4105,168431.3207,52.08154749,97.65332373,19.67456601,6.164177853
533468.5435,175443.7322,35.77886461,106.1239704,30.73695579,7.603096094
521770.2945,184254.1208,32.7144177,39.15612912,13.45169269,8.203777626
522879.9825,160476.6301,23.57176571,90.88725914,26.37087053,11.19554077
514671.1884,178562.5176,43.04363942,31.9588767,18.09527369,7.167207425
516490.7129,159981.8666,49.75154843,86.37806953,23.34767744,9.602480421
527280.1198,193680.6212,41.81627405,75.51175404,23.97289509,11.31664472
